,duichanghao,hang,lie,x,y
12587,49,2,27,139117.84,-27028.8
12588,49,2,28,139751.04,-27028.9
12589,49,2,29,140384.24,-27029
12590,49,2,30,141017.44,-27029.1
12591,49,2,31,141650.64,-27029.2
12592,49,2,32,142283.84,-27029.3
12593,49,2,33,142917.04,-27029.4
12594,49,2,34,143550.24,-27029.5
12595,49,2,35,144183.44,-27029.6
12596,49,2,36,144816.64,-27029.7
12597,49,2,37,145449.84,-27029.8
12598,49,2,38,146083.04,-27029.9
12599,49,2,39,146716.24,-27030
12600,49,2,40,147349.44,-27030.1
12601,49,2,41,147982.64,-27030.2
12602,49,2,42,148615.84,-27030.3
12603,49,2,43,149249.04,-27030.4
12604,49,2,44,149882.24,-27030.5
12605,49,3,1,122655.78,-27304.7
12606,49,3,2,123288.98,-27304.8
12607,49,3,3,123922.18,-27304.9
12608,49,3,4,124555.38,-27305
12609,49,3,5,125188.58,-27305.1
12610,49,3,6,125821.78,-27305.2
12611,49,3,7,126454.98,-27305.3
12612,49,3,8,127088.18,-27305.4
12613,49,3,9,127721.38,-27305.5
12614,49,3,10,128354.58,-27305.6
12615,49,3,11,128987.78,-27305.7
12616,49,3,12,129620.98,-27305.8
12617,49,3,13,130254.18,-27305.9
12618,49,3,14,130887.38,-27306
12619,49,3,15,131520.58,-27306.1
12620,49,3,16,132153.78,-27306.2
12621,49,3,17,132786.98,-27306.3
12622,49,3,18,133420.18,-27306.4
12623,49,3,19,134053.38,-27306.5
12624,49,3,20,134686.58,-27306.6
12625,49,3,21,135319.78,-27306.7
12626,49,3,22,135952.98,-27306.8
12627,49,3,23,136586.18,-27306.9
12628,49,3,24,137219.38,-27307
12629,49,3,25,137852.58,-27307.1
12630,49,3,26,138485.78,-27307.2
12631,49,3,27,139118.98,-27307.3
12632,49,3,28,139752.18,-27307.4
12633,49,3,29,140385.38,-27307.5
12634,49,3,30,141018.58,-27307.6
12635,49,3,31,141651.78,-27307.7
12636,49,3,32,142284.98,-27307.8
12637,49,3,33,142918.18,-27307.9
12638,49,3,34,143551.38,-27308
12639,49,3,35,144184.58,-27308.1
12640,49,3,36,144817.78,-27308.2
12641,49,3,37,145450.98,-27308.3
12642,49,3,38,146084.18,-27308.4
12643,49,3,39,146717.38,-27308.5
12644,49,3,40,147350.58,-27308.6
12645,49,3,41,147983.78,-27308.7
12646,49,3,42,148616.98,-27308.8
12647,49,3,43,149250.18,-27308.9
12648,49,3,44,149883.38,-27309
12649,49,4,1,122656.92,-27583.2
12650,49,4,2,123290.12,-27583.3
12651,49,4,3,123923.32,-27583.4
12652,49,4,4,124556.52,-27583.5
12653,49,4,5,125189.72,-27583.6
12654,49,4,6,125822.92,-27583.7
12655,49,4,7,126456.12,-27583.8
12656,49,4,8,127089.32,-27583.9
12657,49,4,9,127722.52,-27584
12658,49,4,10,128355.72,-27584.1
12659,49,4,11,128988.92,-27584.2
12660,49,4,12,129622.12,-27584.3
12661,49,4,13,130255.32,-27584.4
12662,49,4,14,130888.52,-27584.5
12663,49,4,15,131521.72,-27584.6
12664,49,4,16,132154.92,-27584.7
12665,49,4,17,132788.12,-27584.8
12666,49,4,18,133421.32,-27584.9
12667,49,4,19,134054.52,-27585
12668,49,4,20,134687.72,-27585.1
12669,49,4,21,135320.92,-27585.2
12670,49,4,22,135954.12,-27585.3
12671,49,4,23,136587.32,-27585.4
12672,49,4,24,137220.52,-27585.5
12673,49,4,25,137853.72,-27585.6
12674,49,4,26,138486.92,-27585.7
12675,49,4,27,139120.12,-27585.8
12676,49,4,28,139753.32,-27585.9
12677,49,4,29,140386.52,-27586
12678,49,4,30,141019.72,-27586.1
12679,49,4,31,141652.92,-27586.2
12680,49,4,32,142286.12,-27586.3
12681,49,4,33,142919.32,-27586.4
12682,49,4,34,143552.52,-27586.5
12683,49,4,35,144185.72,-27586.6
12684,49,4,36,144818.92,-27586.7
12685,49,4,37,145452.12,-27586.8
12686,49,4,38,146085.32,-27586.9
12687,49,4,39,146718.52,-27587
12688,49,4,40,147351.72,-27587.1
12689,49,4,41,147984.92,-27587.2
12690,49,4,42,148618.12,-27587.3
12691,49,4,43,149251.32,-27587.4
12692,49,4,44,149884.52,-27587.5
12693,49,5,1,122658.06,-27861.7
12694,49,5,2,123291.26,-27861.8
12695,49,5,3,123924.46,-27861.9
12696,49,5,4,124557.66,-27862
12697,49,5,5,125190.86,-27862.1
12698,49,5,6,125824.06,-27862.2
12699,49,5,7,126457.26,-27862.3
12700,49,5,8,127090.46,-27862.4
12701,49,5,9,127723.66,-27862.5
12702,49,5,10,128356.86,-27862.6
12703,49,5,11,128990.06,-27862.7
12704,49,5,12,129623.26,-27862.8
12705,49,5,13,130256.46,-27862.9
12706,49,5,14,130889.66,-27863
12707,49,5,15,131522.86,-27863.1
12708,49,5,16,132156.06,-27863.2
12709,49,5,17,132789.26,-27863.3
12710,49,5,18,133422.46,-27863.4
12711,49,5,19,134055.66,-27863.5
12712,49,5,20,134688.86,-27863.6
12713,49,5,21,135322.06,-27863.7
12714,49,5,22,135955.26,-27863.8
12715,49,5,23,136588.46,-27863.9
12716,49,5,24,137221.66,-27864
12717,49,5,25,137854.86,-27864.1
12718,49,5,26,138488.06,-27864.2
12719,49,5,27,139121.26,-27864.3
12720,49,5,28,139754.46,-27864.4
12721,49,5,29,140387.66,-27864.5
12722,49,5,30,141020.86,-27864.6
12723,49,5,31,141654.06,-27864.7
12724,49,5,32,142287.26,-27864.8
12725,49,5,33,142920.46,-27864.9
12726,49,5,34,143553.66,-27865
12727,49,5,35,144186.86,-27865.1
12728,49,5,36,144820.06,-27865.2
12729,49,5,37,145453.26,-27865.3
12730,49,5,38,146086.46,-27865.4
12731,49,5,39,146719.66,-27865.5
12732,49,5,40,147352.86,-27865.6
12733,49,5,41,147986.06,-27865.7
12734,49,5,42,148619.26,-27865.8
12735,49,5,43,149252.46,-27865.9
12736,49,5,44,149885.66,-27866
12737,49,6,1,122659.2,-28140.2
12738,49,6,2,123292.4,-28140.3
12739,49,6,3,123925.6,-28140.4
12740,49,6,4,124558.8,-28140.5
12741,49,6,5,125192,-28140.6
12742,49,6,6,125825.2,-28140.7
12743,49,6,7,126458.4,-28140.8
12744,49,6,8,127091.6,-28140.9
12745,49,6,9,127724.8,-28141
12746,49,6,10,128358,-28141.1
12747,49,6,11,128991.2,-28141.2
12748,49,6,12,129624.4,-28141.3
12749,49,6,13,130257.6,-28141.4
12750,49,6,14,130890.8,-28141.5
12751,49,6,15,131524,-28141.6
12752,49,6,16,132157.2,-28141.7
12753,49,6,17,132790.4,-28141.8
12754,49,6,18,133423.6,-28141.9
12755,49,6,19,134056.8,-28142
12756,49,6,20,134690,-28142.1
12757,49,6,21,135323.2,-28142.2
12758,49,6,22,135956.4,-28142.3
12759,49,6,23,136589.6,-28142.4
12760,49,6,24,137222.8,-28142.5
12761,49,6,25,137856,-28142.6
12762,49,6,26,138489.2,-28142.7
12763,49,6,27,139122.4,-28142.8
12764,49,6,28,139755.6,-28142.9
12765,49,6,29,140388.8,-28143
12766,49,6,30,141022,-28143.1
12767,49,6,31,141655.2,-28143.2
12768,49,6,32,142288.4,-28143.3
12769,49,6,33,142921.6,-28143.4
12770,49,6,34,143554.8,-28143.5
12771,49,6,35,144188,-28143.6
12772,49,6,36,144821.2,-28143.7
12773,49,6,37,145454.4,-28143.8
12774,49,6,38,146087.6,-28143.9
12775,49,6,39,146720.8,-28144
12776,49,6,40,147354,-28144.1
12777,49,6,41,147987.2,-28144.2
12778,49,6,42,148620.4,-28144.3
12779,49,6,43,149253.6,-28144.4
12780,49,6,44,149886.8,-28144.5
12781,50,1,1,154086.9,-162
12782,50,1,2,154729.9,-162.1
12783,50,1,3,155372.9,-162.2
12784,50,1,4,156015.9,-162.3
12785,50,1,5,156658.9,-162.4
12786,50,1,6,157301.9,-162.5
12787,50,1,7,157944.9,-162.6
12788,50,1,8,158587.9,-162.7
12789,50,1,9,159230.9,-162.8
12790,50,1,10,159873.9,-162.9
12791,50,1,11,160516.9,-163
12792,50,1,12,161159.9,-163.1
12793,50,1,13,161802.9,-163.2
12794,50,1,14,162445.9,-163.3
12795,50,1,15,163088.9,-163.4
12796,50,1,16,163731.9,-163.5
12797,50,1,17,164374.9,-163.6
12798,50,1,18,165017.9,-163.7
12799,50,1,19,165660.9,-163.8
12800,50,1,20,166303.9,-163.9
12801,50,1,21,166946.9,-164
12802,50,1,22,167589.9,-164.1
12803,50,1,23,168232.9,-164.2
12804,50,1,24,168875.9,-164.3
12805,50,1,25,169518.9,-164.4
12806,50,1,26,170161.9,-164.5
12807,50,1,27,170804.9,-164.6
12808,50,1,28,171447.9,-164.7
12809,50,1,29,172090.9,-164.8
12810,50,1,30,172733.9,-164.9
12811,50,1,31,173376.9,-165
12812,50,1,32,174019.9,-165.1
12813,50,1,33,174662.9,-165.2
12814,50,1,34,175305.9,-165.3
12815,50,1,35,175948.9,-165.4
12816,50,1,36,176591.9,-165.5
12817,50,1,37,177234.9,-165.6
12818,50,1,38,177877.9,-165.7
12819,50,1,39,178520.9,-165.8
12820,50,1,40,179163.9,-165.9
12821,50,1,41,179806.9,-166
12822,50,1,42,180449.9,-166.1
12823,50,1,43,181092.9,-166.2
12824,50,1,44,181735.9,-166.3
12825,50,2,1,154087.1,-439.7
12826,50,2,2,154730.1,-439.8
12827,50,2,3,155373.1,-439.9
12828,50,2,4,156016.1,-440
12829,50,2,5,156659.1,-440.1
12830,50,2,6,157302.1,-440.2
12831,50,2,7,157945.1,-440.3
12832,50,2,8,158588.1,-440.4
12833,50,2,9,159231.1,-440.5
12834,50,2,10,159874.1,-440.6
12835,50,2,11,160517.1,-440.7
12836,50,2,12,161160.1,-440.8
12837,50,2,13,161803.1,-440.9
12838,50,2,14,162446.1,-441
12839,50,2,15,163089.1,-441.1
12840,50,2,16,163732.1,-441.2
12841,50,2,17,164375.1,-441.3
12842,50,2,18,165018.1,-441.4
12843,50,2,19,165661.1,-441.5
12844,50,2,20,166304.1,-441.6
12845,50,2,21,166947.1,-441.7
12846,50,2,22,167590.1,-441.8
12847,50,2,23,168233.1,-441.9
12848,50,2,24,168876.1,-442
12849,50,2,25,169519.1,-442.1
12850,50,2,26,170162.1,-442.2
12851,50,2,27,170805.1,-442.3
12852,50,2,28,171448.1,-442.4
12853,50,2,29,172091.1,-442.5
12854,50,2,30,172734.1,-442.6
12855,50,2,31,173377.1,-442.7
12856,50,2,32,174020.1,-442.8
12857,50,2,33,174663.1,-442.9
12858,50,2,34,175306.1,-443
12859,50,2,35,175949.1,-443.1
12860,50,2,36,176592.1,-443.2
12861,50,2,37,177235.1,-443.3
12862,50,2,38,177878.1,-443.4
12863,50,2,39,178521.1,-443.5
12864,50,2,40,179164.1,-443.6
12865,50,2,41,179807.1,-443.7
12866,50,2,42,180450.1,-443.8
12867,50,2,43,181093.1,-443.9
12868,50,2,44,181736.1,-444
12869,50,3,1,154087.3,-717.4
12870,50,3,2,154730.3,-717.5
12871,50,3,3,155373.3,-717.6
12872,50,3,4,156016.3,-717.7
12873,50,3,5,156659.3,-717.8
12874,50,3,6,157302.3,-717.9
12875,50,3,7,157945.3,-718
12876,50,3,8,158588.3,-718.1
12877,50,3,9,159231.3,-718.2
12878,50,3,10,159874.3,-718.3
12879,50,3,11,160517.3,-718.4
12880,50,3,12,161160.3,-718.5
12881,50,3,13,161803.3,-718.6
12882,50,3,14,162446.3,-718.7
12883,50,3,15,163089.3,-718.8
12884,50,3,16,163732.3,-718.9
12885,50,3,17,164375.3,-719
12886,50,3,18,165018.3,-719.1
12887,50,3,19,165661.3,-719.2
12888,50,3,20,166304.3,-719.3
12889,50,3,21,166947.3,-719.4
12890,50,3,22,167590.3,-719.5
12891,50,3,23,168233.3,-719.6
12892,50,3,24,168876.3,-719.7
12893,50,3,25,169519.3,-719.8
12894,50,3,26,170162.3,-719.9
12895,50,3,27,170805.3,-720
12896,50,3,28,171448.3,-720.1
12897,50,3,29,172091.3,-720.2
12898,50,3,30,172734.3,-720.3
12899,50,3,31,173377.3,-720.4
12900,50,3,32,174020.3,-720.5
12901,50,3,33,174663.3,-720.6
12902,50,3,34,175306.3,-720.7
12903,50,3,35,175949.3,-720.8
12904,50,3,36,176592.3,-720.9
12905,50,3,37,177235.3,-721
12906,50,3,38,177878.3,-721.1
12907,50,3,39,178521.3,-721.2
12908,50,3,40,179164.3,-721.3
12909,50,3,41,179807.3,-721.4
12910,50,3,42,180450.3,-721.5
12911,50,3,43,181093.3,-721.6
12912,50,3,44,181736.3,-721.7
12913,50,4,1,154087.5,-995.1
12914,50,4,2,154730.5,-995.2
12915,50,4,3,155373.5,-995.3
12916,50,4,4,156016.5,-995.4
12917,50,4,5,156659.5,-995.5
12918,50,4,6,157302.5,-995.6
12919,50,4,7,157945.5,-995.7
12920,50,4,8,158588.5,-995.8
12921,50,4,9,159231.5,-995.9
12922,50,4,10,159874.5,-996
12923,50,4,11,160517.5,-996.1
12924,50,4,12,161160.5,-996.2
12925,50,4,13,161803.5,-996.3
12926,50,4,14,162446.5,-996.4
12927,50,4,15,163089.5,-996.5
12928,50,4,16,163732.5,-996.6
12929,50,4,17,164375.5,-996.7
12930,50,4,18,165018.5,-996.8
12931,50,4,19,165661.5,-996.9
12932,50,4,20,166304.5,-997
12933,50,4,21,166947.5,-997.1
12934,50,4,22,167590.5,-997.2
12935,50,4,23,168233.5,-997.3
12936,50,4,24,168876.5,-997.4
12937,50,4,25,169519.5,-997.5
12938,50,4,26,170162.5,-997.6
12939,50,4,27,170805.5,-997.7
12940,50,4,28,171448.5,-997.8
12941,50,4,29,172091.5,-997.9
12942,50,4,30,172734.5,-998
12943,50,4,31,173377.5,-998.1
12944,50,4,32,174020.5,-998.2
12945,50,4,33,174663.5,-998.3
12946,50,4,34,175306.5,-998.4
12947,50,4,35,175949.5,-998.5
12948,50,4,36,176592.5,-998.6
12949,50,4,37,177235.5,-998.7
12950,50,4,38,177878.5,-998.8
12951,50,4,39,178521.5,-998.9
12952,50,4,40,179164.5,-999
12953,50,4,41,179807.5,-999.1
12954,50,4,42,180450.5,-999.2
12955,50,4,43,181093.5,-999.3
12956,50,4,44,181736.5,-999.4
12957,50,5,1,154087.7,-1272.8
12958,50,5,2,154730.7,-1272.9
12959,50,5,3,155373.7,-1273
12960,50,5,4,156016.7,-1273.1
12961,50,5,5,156659.7,-1273.2
12962,50,5,6,157302.7,-1273.3
12963,50,5,7,157945.7,-1273.4
12964,50,5,8,158588.7,-1273.5
12965,50,5,9,159231.7,-1273.6
12966,50,5,10,159874.7,-1273.7
12967,50,5,11,160517.7,-1273.8
12968,50,5,12,161160.7,-1273.9
12969,50,5,13,161803.7,-1274
12970,50,5,14,162446.7,-1274.1
12971,50,5,15,163089.7,-1274.2
12972,50,5,16,163732.7,-1274.3
12973,50,5,17,164375.7,-1274.4
12974,50,5,18,165018.7,-1274.5
12975,50,5,19,165661.7,-1274.6
12976,50,5,20,166304.7,-1274.7
12977,50,5,21,166947.7,-1274.8
12978,50,5,22,167590.7,-1274.9
12979,50,5,23,168233.7,-1275
12980,50,5,24,168876.7,-1275.1
12981,50,5,25,169519.7,-1275.2
12982,50,5,26,170162.7,-1275.3
12983,50,5,27,170805.7,-1275.4
12984,50,5,28,171448.7,-1275.5
12985,50,5,29,172091.7,-1275.6
12986,50,5,30,172734.7,-1275.7
12987,50,5,31,173377.7,-1275.8
12988,50,5,32,174020.7,-1275.9
12989,50,5,33,174663.7,-1276
12990,50,5,34,175306.7,-1276.1
12991,50,5,35,175949.7,-1276.2
12992,50,5,36,176592.7,-1276.3
12993,50,5,37,177235.7,-1276.4
12994,50,5,38,177878.7,-1276.5
12995,50,5,39,178521.7,-1276.6
12996,50,5,40,179164.7,-1276.7
12997,50,5,41,179807.7,-1276.8
12998,50,5,42,180450.7,-1276.9
12999,50,5,43,181093.7,-1277
13000,50,5,44,181736.7,-1277.1
13001,50,6,1,154087.9,-1550.5
13002,50,6,2,154730.9,-1550.6
13003,50,6,3,155373.9,-1550.7
13004,50,6,4,156016.9,-1550.8
13005,50,6,5,156659.9,-1550.9
13006,50,6,6,157302.9,-1551
13007,50,6,7,157945.9,-1551.1
13008,50,6,8,158588.9,-1551.2
13009,50,6,9,159231.9,-1551.3
13010,50,6,10,159874.9,-1551.4
13011,50,6,11,160517.9,-1551.5
13012,50,6,12,161160.9,-1551.6
13013,50,6,13,161803.9,-1551.7
13014,50,6,14,162446.9,-1551.8
13015,50,6,15,163089.9,-1551.9
13016,50,6,16,163732.9,-1552
13017,50,6,17,164375.9,-1552.1
13018,50,6,18,165018.9,-1552.2
13019,50,6,19,165661.9,-1552.3
13020,50,6,20,166304.9,-1552.4
13021,50,6,21,166947.9,-1552.5
13022,50,6,22,167590.9,-1552.6
13023,50,6,23,168233.9,-1552.7
13024,50,6,24,168876.9,-1552.8
13025,50,6,25,169519.9,-1552.9
13026,50,6,26,170162.9,-1553
13027,50,6,27,170805.9,-1553.1
13028,50,6,28,171448.9,-1553.2
13029,50,6,29,172091.9,-1553.3
13030,50,6,30,172734.9,-1553.4
13031,50,6,31,173377.9,-1553.5
13032,50,6,32,174020.9,-1553.6
13033,50,6,33,174663.9,-1553.7
13034,50,6,34,175306.9,-1553.8
13035,50,6,35,175949.9,-1553.9
13036,50,6,36,176592.9,-1554
13037,50,6,37,177235.9,-1554.1
13038,50,6,38,177878.9,-1554.2
13039,50,6,39,178521.9,-1554.3
13040,50,6,40,179164.9,-1554.4
13041,50,6,41,179807.9,-1554.5
13042,50,6,42,180450.9,-1554.6
13043,50,6,43,181093.9,-1554.7
13044,50,6,44,181736.9,-1554.8
13045,51,1,1,154090.4,-3409.5
13046,51,1,2,154733.4,-3409.6
13047,51,1,3,155376.4,-3409.7
13048,51,1,4,156019.4,-3409.8
13049,51,1,5,156662.4,-3409.9
13050,51,1,6,157305.4,-3410
13051,51,1,7,157948.4,-3410.1
13052,51,1,8,158591.4,-3410.2
13053,51,1,9,159234.4,-3410.3
13054,51,1,10,159877.4,-3410.4
13055,51,1,11,160520.4,-3410.5
13056,51,1,12,161163.4,-3410.6
13057,51,1,13,161806.4,-3410.7
13058,51,1,14,162449.4,-3410.8
13059,51,1,15,163092.4,-3410.9
13060,51,1,16,163735.4,-3411
13061,51,1,17,164378.4,-3411.1
13062,51,1,18,165021.4,-3411.2
13063,51,1,19,165664.4,-3411.3
13064,51,1,20,166307.4,-3411.4
13065,51,1,21,166950.4,-3411.5
13066,51,1,22,167593.4,-3411.6
13067,51,1,23,168236.4,-3411.7
13068,51,1,24,168879.4,-3411.8
13069,51,1,25,169522.4,-3411.9
13070,51,1,26,170165.4,-3412
13071,51,1,27,170808.4,-3412.1
13072,51,1,28,171451.4,-3412.2
13073,51,1,29,172094.4,-3412.3
13074,51,1,30,172737.4,-3412.4
13075,51,1,31,173380.4,-3412.5
13076,51,1,32,174023.4,-3412.6
13077,51,1,33,174666.4,-3412.7
13078,51,1,34,175309.4,-3412.8
13079,51,1,35,175952.4,-3412.9
13080,51,1,36,176595.4,-3413
13081,51,1,37,177238.4,-3413.1
13082,51,1,38,177881.4,-3413.2
13083,51,1,39,178524.4,-3413.3
13084,51,1,40,179167.4,-3413.4
13085,51,1,41,179810.4,-3413.5
13086,51,1,42,180453.4,-3413.6
13087,51,1,43,181096.4,-3413.7
13088,51,1,44,181739.4,-3413.8
13089,51,2,1,154090.6,-3687.2
13090,51,2,2,154733.6,-3687.3
13091,51,2,3,155376.6,-3687.4
13092,51,2,4,156019.6,-3687.5
13093,51,2,5,156662.6,-3687.6
13094,51,2,6,157305.6,-3687.7
13095,51,2,7,157948.6,-3687.8
13096,51,2,8,158591.6,-3687.9
13097,51,2,9,159234.6,-3688
13098,51,2,10,159877.6,-3688.1
13099,51,2,11,160520.6,-3688.2
13100,51,2,12,161163.6,-3688.3
13101,51,2,13,161806.6,-3688.4
13102,51,2,14,162449.6,-3688.5
13103,51,2,15,163092.6,-3688.6
13104,51,2,16,163735.6,-3688.7
13105,51,2,17,164378.6,-3688.8
13106,51,2,18,165021.6,-3688.9
13107,51,2,19,165664.6,-3689
13108,51,2,20,166307.6,-3689.1
13109,51,2,21,166950.6,-3689.2
13110,51,2,22,167593.6,-3689.3
13111,51,2,23,168236.6,-3689.4
13112,51,2,24,168879.6,-3689.5
13113,51,2,25,169522.6,-3689.6
13114,51,2,26,170165.6,-3689.7
13115,51,2,27,170808.6,-3689.8
13116,51,2,28,171451.6,-3689.9
13117,51,2,29,172094.6,-3690
13118,51,2,30,172737.6,-3690.1
13119,51,2,31,173380.6,-3690.2
13120,51,2,32,174023.6,-3690.3
13121,51,2,33,174666.6,-3690.4
13122,51,2,34,175309.6,-3690.5
13123,51,2,35,175952.6,-3690.6
13124,51,2,36,176595.6,-3690.7
13125,51,2,37,177238.6,-3690.8
13126,51,2,38,177881.6,-3690.9
13127,51,2,39,178524.6,-3691
13128,51,2,40,179167.6,-3691.1
13129,51,2,41,179810.6,-3691.2
13130,51,2,42,180453.6,-3691.3
13131,51,2,43,181096.6,-3691.4
13132,51,2,44,181739.6,-3691.5
13133,51,3,1,154090.8,-3964.9
13134,51,3,2,154733.8,-3965
13135,51,3,3,155376.8,-3965.1
13136,51,3,4,156019.8,-3965.2
13137,51,3,5,156662.8,-3965.3
13138,51,3,6,157305.8,-3965.4
13139,51,3,7,157948.8,-3965.5
13140,51,3,8,158591.8,-3965.6
13141,51,3,9,159234.8,-3965.7
13142,51,3,10,159877.8,-3965.8
13143,51,3,11,160520.8,-3965.9
13144,51,3,12,161163.8,-3966
13145,51,3,13,161806.8,-3966.1
13146,51,3,14,162449.8,-3966.2
13147,51,3,15,163092.8,-3966.3
13148,51,3,16,163735.8,-3966.4
13149,51,3,17,164378.8,-3966.5
13150,51,3,18,165021.8,-3966.6
13151,51,3,19,165664.8,-3966.7
13152,51,3,20,166307.8,-3966.8
13153,51,3,21,166950.8,-3966.9
13154,51,3,22,167593.8,-3967
13155,51,3,23,168236.8,-3967.1
13156,51,3,24,168879.8,-3967.2
13157,51,3,25,169522.8,-3967.3
13158,51,3,26,170165.8,-3967.4
13159,51,3,27,170808.8,-3967.5
13160,51,3,28,171451.8,-3967.6
13161,51,3,29,172094.8,-3967.7
13162,51,3,30,172737.8,-3967.8
13163,51,3,31,173380.8,-3967.9
13164,51,3,32,174023.8,-3968
13165,51,3,33,174666.8,-3968.1
13166,51,3,34,175309.8,-3968.2
13167,51,3,35,175952.8,-3968.3
13168,51,3,36,176595.8,-3968.4
13169,51,3,37,177238.8,-3968.5
13170,51,3,38,177881.8,-3968.6
13171,51,3,39,178524.8,-3968.7
13172,51,3,40,179167.8,-3968.8
13173,51,3,41,179810.8,-3968.9
13174,51,3,42,180453.8,-3969
13175,51,3,43,181096.8,-3969.1
13176,51,3,44,181739.8,-3969.2
13177,51,4,1,154091,-4242.6
13178,51,4,2,154734,-4242.7
13179,51,4,3,155377,-4242.8
13180,51,4,4,156020,-4242.9
13181,51,4,5,156663,-4243
13182,51,4,6,157306,-4243.1
13183,51,4,7,157949,-4243.2
13184,51,4,8,158592,-4243.3
13185,51,4,9,159235,-4243.4
13186,51,4,10,159878,-4243.5
13187,51,4,11,160521,-4243.6
13188,51,4,12,161164,-4243.7
13189,51,4,13,161807,-4243.8
13190,51,4,14,162450,-4243.9
13191,51,4,15,163093,-4244
13192,51,4,16,163736,-4244.1
13193,51,4,17,164379,-4244.2
13194,51,4,18,165022,-4244.3
13195,51,4,19,165665,-4244.4
13196,51,4,20,166308,-4244.5
13197,51,4,21,166951,-4244.6
13198,51,4,22,167594,-4244.7
13199,51,4,23,168237,-4244.8
13200,51,4,24,168880,-4244.9
13201,51,4,25,169523,-4245
13202,51,4,26,170166,-4245.1
13203,51,4,27,170809,-4245.2
13204,51,4,28,171452,-4245.3
13205,51,4,29,172095,-4245.4
13206,51,4,30,172738,-4245.5
13207,51,4,31,173381,-4245.6
13208,51,4,32,174024,-4245.7
13209,51,4,33,174667,-4245.8
13210,51,4,34,175310,-4245.9
13211,51,4,35,175953,-4246
13212,51,4,36,176596,-4246.1
13213,51,4,37,177239,-4246.2
13214,51,4,38,177882,-4246.3
13215,51,4,39,178525,-4246.4
13216,51,4,40,179168,-4246.5
13217,51,4,41,179811,-4246.6
13218,51,4,42,180454,-4246.7
13219,51,4,43,181097,-4246.8
13220,51,4,44,181740,-4246.9
13221,51,5,1,154091.2,-4520.3
13222,51,5,2,154734.2,-4520.4
13223,51,5,3,155377.2,-4520.5
13224,51,5,4,156020.2,-4520.6
13225,51,5,5,156663.2,-4520.7
13226,51,5,6,157306.2,-4520.8
13227,51,5,7,157949.2,-4520.9
13228,51,5,8,158592.2,-4521
13229,51,5,9,159235.2,-4521.1
13230,51,5,10,159878.2,-4521.2
13231,51,5,11,160521.2,-4521.3
13232,51,5,12,161164.2,-4521.4
13233,51,5,13,161807.2,-4521.5
13234,51,5,14,162450.2,-4521.6
13235,51,5,15,163093.2,-4521.7
13236,51,5,16,163736.2,-4521.8
13237,51,5,17,164379.2,-4521.9
13238,51,5,18,165022.2,-4522
13239,51,5,19,165665.2,-4522.1
13240,51,5,20,166308.2,-4522.2
13241,51,5,21,166951.2,-4522.3
13242,51,5,22,167594.2,-4522.4
13243,51,5,23,168237.2,-4522.5
13244,51,5,24,168880.2,-4522.6
13245,51,5,25,169523.2,-4522.7
13246,51,5,26,170166.2,-4522.8
13247,51,5,27,170809.2,-4522.9
13248,51,5,28,171452.2,-4523
13249,51,5,29,172095.2,-4523.1
13250,51,5,30,172738.2,-4523.2
13251,51,5,31,173381.2,-4523.3
13252,51,5,32,174024.2,-4523.4
13253,51,5,33,174667.2,-4523.5
13254,51,5,34,175310.2,-4523.6
13255,51,5,35,175953.2,-4523.7
13256,51,5,36,176596.2,-4523.8
13257,51,5,37,177239.2,-4523.9
13258,51,5,38,177882.2,-4524
13259,51,5,39,178525.2,-4524.1
13260,51,5,40,179168.2,-4524.2
13261,51,5,41,179811.2,-4524.3
13262,51,5,42,180454.2,-4524.4
13263,51,5,43,181097.2,-4524.5
13264,51,5,44,181740.2,-4524.6
13265,51,6,1,154091.4,-4798
13266,51,6,2,154734.4,-4798.1
13267,51,6,3,155377.4,-4798.2
13268,51,6,4,156020.4,-4798.3
13269,51,6,5,156663.4,-4798.4
13270,51,6,6,157306.4,-4798.5
13271,51,6,7,157949.4,-4798.6
13272,51,6,8,158592.4,-4798.7
13273,51,6,9,159235.4,-4798.8
13274,51,6,10,159878.4,-4798.9
13275,51,6,11,160521.4,-4799
13276,51,6,12,161164.4,-4799.1
13277,51,6,13,161807.4,-4799.2
13278,51,6,14,162450.4,-4799.3
13279,51,6,15,163093.4,-4799.4
13280,51,6,16,163736.4,-4799.5
13281,51,6,17,164379.4,-4799.6
13282,51,6,18,165022.4,-4799.7
13283,51,6,19,165665.4,-4799.8
13284,51,6,20,166308.4,-4799.9
13285,51,6,21,166951.4,-4800
13286,51,6,22,167594.4,-4800.1
13287,51,6,23,168237.4,-4800.2
13288,51,6,24,168880.4,-4800.3
13289,51,6,25,169523.4,-4800.4
13290,51,6,26,170166.4,-4800.5
13291,51,6,27,170809.4,-4800.6
13292,51,6,28,171452.4,-4800.7
13293,51,6,29,172095.4,-4800.8
13294,51,6,30,172738.4,-4800.9
13295,51,6,31,173381.4,-4801
13296,51,6,32,174024.4,-4801.1
13297,51,6,33,174667.4,-4801.2
13298,51,6,34,175310.4,-4801.3
13299,51,6,35,175953.4,-4801.4
13300,51,6,36,176596.4,-4801.5
13301,51,6,37,177239.4,-4801.6
13302,51,6,38,177882.4,-4801.7
13303,51,6,39,178525.4,-4801.8
13304,51,6,40,179168.4,-4801.9
13305,51,6,41,179811.4,-4802
13306,51,6,42,180454.4,-4802.1
